Kidney Transplant,http://www.webmd.com/a-to-z-guides/kidney-transplant-20666,"[True, 't or lung disease or other\r\n\t\t  diseases, such as cancer, which might decrease your life span.</p>, <p>Kidney ']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/a-to-z-guides/kidney-transplant', 'http://www.webmd.com/a-to-z-guides/kidney-transplant', 'http://www.webmd.com/a-to-z-guides/tissue-type-test', 'http://www.webmd.com/a-to-z-guides/blood-type-test', 'http://www.webmd.com/hw-popup/transplant-rejection', 'http://www.webmd.com/a-to-z-guides/urinary-tract', 'http://www.webmd.com/a-to-z-guides/urinary-tract', 'http://www.webmd.com/hw-popup/kidney-infection-pyelonephritis', 'http://www.webmd.com/hw-popup/nephrotic-syndrome', 'http://www.webmd.com/hw-popup/polycystic-kidney-disease', 'http://www.webmd.com/hw-popup/immune-system-7922', 'http://www.webmd.com/hw-popup/transplant-rejection', 'http://www.webmd.com/hw-popup/dialysis', 'http://www.webmd.com/a-to-z-guides/kidney-transplant-20666#tv7899', 'http://www.webmd.com/a-to-z-guides/kidney-transplant-20666#tv7899', 'http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/media/pdf/hw/form_zm2256.pdf', 'http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/media/pdf/hw/form_zm2256.pdf', 'http://www.webmd.com/hw-popup/pdf-document', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Sepsis or Septicemia (Blood Infection) Symptoms, Causes, Treatments",http://www.webmd.com/a-to-z-guides/sepsis-septicemia-blood-infection,"[True, 'people with a long-term illness (like diabetes or cancer), those with a weakened immune system, and babies les']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/a-to-z-guides/ss/slideshow-sepsis-101', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/rm-quiz-blood-basics', 'http://www.webmd.com/a-to-z-guides/major-nutrients-in-food-topic-overview', 'http://www.webmd.com/hypertension-high-blood-pressure/guide/diastolic-and-systolic-blood-pressure-know-your-numbers', 'http://www.webmd.com/a-to-z-guides/sepsis-septicemia-blood-infection', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/urinary-incontinence-oab/picture-of-the-kidneys', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/a-to-z-guides/lyme-disease-nord', 'http://www.webmd.com/a-to-z-guides/lyme-disease-nord', 'http://www.webmd.com/a-to-z-guides/ss/slideshow-sepsis-101', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/rm-quiz-blood-basics', 'http://www.webmd.com/a-to-z-guides/major-nutrients-in-food-topic-overview', 'http://www.webmd.com/hypertension-high-blood-pressure/guide/diastolic-and-systolic-blood-pressure-know-your-numbers', 'http://www.webmd.com/a-to-z-guides/sepsis-septicemia-blood-infection', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/urinary-incontinence-oab/picture-of-the-kidneys', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/a-to-z-guides/lyme-disease-nord', 'http://www.webmd.com/a-to-z-guides/lyme-disease-nord', 'http://www.webmd.com/a-to-z-guides/bacterial-and-viral-infections', 'http://www.webmd.com/pain-management/knee-pain/picture-of-the-knee', 'http://www.webmd.com/digestive-disorders/digestive-diseases-appendicitis', 'http://www.webmd.com/lung/tc/pneumonia-topic-overview', 'http://www.webmd.com/a-to-z-guides/understanding-meningitis-basics', 'http://www.webmd.com/women/guide/your-guide-urinary-tract-infections', 'http://www.webmd.com/pain-management/osteomyeltis-treatment-diagnosis-symptoms', 'http://www.webmd.com/arefa-cassoobhoy', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Physical Therapy-Topic Overview,http://www.webmd.com/pain-management/tc/physical-therapy-topic-overview,"[True, 'ed by the National\r\n<a href=""http://www.webmd.com/cancer/"" onclick=""return sl(this,\'\',\'embd-lnk\');"">Cancer</a>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/pain-management/features/chronic-pain-why-you-shouldnt-ignore-it', 'http://www.webmd.com/pain-management/features/chronic-pain-why-you-shouldnt-ignore-it', 'http://www.webmd.com/hw-popup/physical-therapist-pt', 'http://www.webmd.com/hw-popup/joint', 'http://www.webmd.com/hw-popup/manual-therapy', 'http://www.webmd.com/a-to-z-guides/aqua-therapy-topic-overview', 'http://www.webmd.com/hw-popup/core-stabilization', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Lumbar Puncture,http://www.webmd.com/hw-popup/lumbar-puncture-7900,"[True, ' of infection (such as meningitis), inflammation, cancer, or bleeding in\r\n\t\t  the area around the brain or spi']",[]
"More Exercise = More Fat Loss for Older Women, Study Finds – WebMD",http://www.webmd.com/menopause/news/20150716/more-exercise--more-fat-loss-for-older-women-study-finds,"[True, 'n the department of <a href=""http://www.webmd.com/cancer/"" onclick=""return sl(this,\'\',\'embd-lnk\');"">cancer</a>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/fitness-exercise/cardio-workouts-to-try', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/fitness-exercise/ss/slideshow-7-most-effective-exercises', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/diet/am-i-obese', 'http://www.webmd.com/menopause/guide/menopause-hormone-therapy', 'http://www.webmd.com/heart-disease/pulse-measurement', 'http://www.webmd.com/fitness-exercise/walking-for-wellness', 'http://www.webmd.com/fitness-exercise/guide/fitness-basics-running-for-your-life', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Guy Buys: Grooming Essentials for Men,http://www.webmd.com/men/guide/guy-buys-grooming-essentials-for-men,"[True, 'class="""" href=""http://www.webmd.com/melanoma-skin-cancer/default.htm"" onclick=""return sl(this,\'\',\'embd-lnk\');""']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-hair', 'http://www.webmd.com/beauty/wrinkles/cosmetic-procedures-wrinkles', 'http://www.webmd.com/melanoma-skin-cancer/default.htm', 'http://www.webmd.com/brain/picture-of-the-ear', 'http://www.webmd.com/skin-problems-and-treatments/guide/ingrown-hair-causes-symptoms-treatment', 'http://www.webmd.com/men/features/mens-shaving-products', 'http://www.webmd.com/beauty/dry-skin-13/cosmetic-procedures-skin-care-dry-skin', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-hair', 'http://www.webmd.com/beauty/wrinkles/cosmetic-procedures-wrinkles', 'http://www.webmd.com/melanoma-skin-cancer/default.htm', 'http://www.webmd.com/brain/picture-of-the-ear', 'http://www.webmd.com/skin-problems-and-treatments/guide/ingrown-hair-causes-symptoms-treatment', 'http://www.webmd.com/men/features/mens-shaving-products', 'http://www.webmd.com/beauty/dry-skin-13/cosmetic-procedures-skin-care-dry-skin', 'http://www.webmd.com/men/fit-and-healthy-10/slideshow-mens-skincare-tips', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Menopause,http://www.webmd.com/hw-popup/menopause,"[True, '>Some women go through menopause early because of cancer treatment or surgery to remove the ovaries.</p>\n<p> M']",[]
Epstein-Barr Virus,http://www.webmd.com/hw-popup/epstein-barr-virus,"[True, ""leosis (mono)\r\n\t\t  and is linked to some types of cancer, such as Burkitt's lymphoma and\r\n\t\t  cancers of the m""]",[]
"Foot Problems Pictures: Sore Feet, Heel Pain, Swelling, and More Symptoms and Remedies",http://www.webmd.com/diabetes/ss/slideshow-what-your-feet-say,"[True, 'n=""http://xml.apache.org/xalan"">We associate skin cancer with the sun, so were not as likely to check our f']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Bloody Nose (Nosebleed) Causes and Treatments,http://www.webmd.com/first-aid/nosebleeds-causes-and-treatments,"[True, 're with blood clotting. Abnormal blood vessels or cancers in the nose are rare causes of nosebleeds. <a class=']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/first-aid/nosebleeds-causes-and-treatments', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/heart/picture-of-the-arteries', 'http://www.webmd.com/first-aid/heat-stroke-treatment', 'http://www.webmd.com/first-aid/heat-stroke-treatment', 'http://www.webmd.com/first-aid/nosebleeds-causes-and-treatments', 'http://www.webmd.com/first-aid/heat-stroke-treatment', 'http://www.webmd.com/first-aid/heat-stroke-treatment', 'http://www.webmd.com/a-to-z-guides/rm-quiz-blood-basics', 'http://www.webmd.com/drugs/2/drug-3949/warfarin+oral/details', 'http://www.webmd.com/drugs/2/drug-4069/coumadin+oral/details', 'http://www.webmd.com/drugs/mono-3-ASPIRIN+-+ORAL.aspx?drugid=1082&drugname=Aspirin+Oral', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/hypertension-high-blood-pressure/default.htm', 'http://www.webmd.com/digestive-disorders/picture-of-the-stomach', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Find the right doctor for your teen ,http://www.webmd.com/children/features/finding-the-right-doctor-for-your-teen,"[True, 'r cause of <a class="""" href=""http://www.webmd.com/cancer/cervical-cancer/default.htm"" onclick=""return sl(this,']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/cancer/cervical-cancer/default.htm', 'http://www.webmd.com/children/down-syndrome', 'http://www.webmd.com/children/down-syndrome', 'http://teens.webmd.com/default.htm', 'http://www.webmd.com/cancer/cervical-cancer/default.htm', 'http://www.webmd.com/children/down-syndrome', 'http://www.webmd.com/children/down-syndrome', 'http://teens.webmd.com/default.htm', 'http://www.webmd.com/parenting/teen-abuse-cough-medicine-9/slideshow-tween-problems', 'http://www.webmd.com/health-insurance/default.htm', 'http://www.webmd.com/mental-health/default.htm', 'http://www.webmd.com/vaccines/default.htm', 'http://www.webmd.com/sex/birth-control/default.htm', 'http://www.webmd.com/smoking-cessation/ss/slideshow-tips-quit-smoking', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Obesity-References,http://www.webmd.com/diet/obesity/obesity-references#ug2337,"[True, 'etrics-link=""embd-lnk"" href=""http://www.webmd.com/cancer/"">Cancer</a> Society (2010). <a class=""Tools"" data-me']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/heart/picture-of-the-heart', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/diet/obesity/what-obesity-is', 'http://www.webmd.com/diet/obesity/video/obesity-risks', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/diet/weight-loss-surgery/default.htm', 'http://www.webmd.com/diet/obesity/slideshow-weight-loss-surgery', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/diabetes/default.htm', 'http://diabetes.webmd.com/guide/diabetes_symptoms_types', 'http://www.webmd.com/diabetes/diabetes-health-check/default.htm', 'http://www.webmd.com/diet/obesity/video/bariatric-surgery', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=&f=chicken&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=&f=chocolate&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=salads&o=srch-rcp_pop', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=2#p=desserts*&f=&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=4#p=soupsstews*&f=&s=0&m=1']"
Obesity-References,http://www.webmd.com/diet/obesity/obesity-references#abl1747,"[True, 'etrics-link=""embd-lnk"" href=""http://www.webmd.com/cancer/"">Cancer</a> Society (2010). <a class=""Tools"" data-me']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/heart/picture-of-the-heart', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/diet/obesity/what-obesity-is', 'http://www.webmd.com/diet/obesity/video/obesity-risks', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/diet/weight-loss-surgery/default.htm', 'http://www.webmd.com/diet/obesity/slideshow-weight-loss-surgery', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/diabetes/default.htm', 'http://diabetes.webmd.com/guide/diabetes_symptoms_types', 'http://www.webmd.com/diabetes/diabetes-health-check/default.htm', 'http://www.webmd.com/diet/obesity/video/bariatric-surgery', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=&f=chicken&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=&f=chocolate&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=1#p=salads&o=srch-rcp_pop', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=2#p=desserts*&f=&s=0&m=1', 'http://www.webmd.com/food-recipes/healthy-recipe-finder?ps=4#p=soupsstews*&f=&s=0&m=1']"
GH (Growth Hormone) Test,http://www.webmd.com/a-to-z-guides/growth-hormone,"[True, '/p>, <p> In adults, too much GH is caused by a noncancerous tumor\r\n\t\t  of the pituitary gland (adenoma). Too m']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/hw-popup/hormone', 'http://www.webmd.com/hw-popup/pituitary-gland-7663', 'http://www.webmd.com/hw-popup/metabolism', 'http://www.webmd.com/hw-popup/gigantism', 'http://www.webmd.com/hw-popup/dwarfism', 'http://www.webmd.com/hw-popup/acromegaly', 'http://www.webmd.com/hw-popup/insulin', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Acromegaly: Causes, Symptoms, and Treatment",http://www.webmd.com/a-to-z-guides/acromegaly-causes-symptoms-treatment,"[True, 'mor is not <a class="""" href=""http://www.webmd.com/cancer/default.htm"" onclick=""return sl(this,\'\',\'embd-lnk\');""']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/a-to-z-guides/acromegaly-causes-symptoms-treatment', 'http://www.webmd.com/a-to-z-guides/growth-hormone', 'http://www.webmd.com/heart/picture-of-the-heart', 'http://www.webmd.com/a-to-z-guides/acromegaly-causes-symptoms-treatment', 'http://www.webmd.com/a-to-z-guides/growth-hormone', 'http://www.webmd.com/heart/picture-of-the-heart', 'http://www.webmd.com/a-to-z-guides/benign-tumors-causes-treatments', 'http://www.webmd.com/brain/picture-of-the-brain', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/digestive-disorders/picture-of-the-pancreas', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/brain/ss/slideshow-concussions-brain-injuries', 'http://www.webmd.com/diabetes/guide/diabetes-types-insulin', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/oral-health/picture-of-the-teeth', 'http://diabetes.webmd.com/guide/diabetes_symptoms_types', 'http://www.webmd.com/hypertension-high-blood-pressure/ss/slideshow-hypertension-overview', 'http://www.webmd.com/heart-disease/ss/slideshow-visual-guide-to-heart-disease', 'http://www.webmd.com/heart-disease/guide/enlarged-heart-causes-symptoms-types', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
